GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "46005","Beadle, SD",4,CAINC4,11,"..."," Nonfarm personal income 1/","Thousands of dollars",61926,67243,73428,79909,87912,96413,105630,117345,126977,143389,159390,178414,195081,202732,206741,217689,224789,235225,239646,250686,267734,276570,285861,305001,326209,345761,359946,381119,392571,402769,413412,434637,439165,440808,444210,456832,482432,555376,589529,682843,644732,630944,722267,718976,700859,790858,852015,869801,836131,886209
 "46005","Beadle, SD",4,CAINC4,12,"..."," Farm income 2/","Thousands of dollars",9386,9780,9930,12899,23102,17171,16360,6890,10604,12367,14753,1451,9741,10764,86,18135,18005,15005,25913,22988,25269,31362,27213,27422,29522,33456,9794,40239,30621,29935,43387,47305,34959,8266,36833,73192,57777,12268,58471,80814,61285,44936,138097,61709,107484,57134,47083,19428,20196,43695
 "46005","Beadle, SD",4,CAINC4,20,"...","Population (persons) 3/","Number of persons",20910,20824,20698,20532,20604,20847,20465,20242,19774,19463,19385,19190,19132,19088,18755,18547,18440,18367,18427,18221,18243,18288,18090,18070,18092,18263,18364,18401,18272,17501,17097,17030,16952,16767,16504,16370,16304,16149,16489,16810,17288,17406,17704,17992,18202,18057,18120,18210,18602,18883
 "46005","Beadle, SD",4,CAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",3410,3699,4027,4520,5388,5448,5961,6137,6958,8003,8983,9373,10706,11185,11028,12715,13167,13624,14411,15020,16061,16838,17306,18396,19662,20764,20134,22899,23161,24725,26718,28300,27969,26783,29147,32378,33134,35150,39299,45429,40839,38830,48597,43391,44410,46962,49619,48832,46034,49246
 "46005","Beadle, SD",4,CAINC4,35,"...","Earnings by place of work","Thousands of dollars",58503,62204,66807,74349,90759,89436,93577,93704,104081,119099,132898,128071,141434,140799,131850,157415,161858,165390,181203,186390,196737,210118,212777,228087,245948,267581,250848,293139,286573,288804,308600,318237,308004,287427,321568,361308,359220,369128,424090,463501,442991,462727,591991,527362,557608,565099,618638,613634,581506,640904
 "46005","Beadle, SD",4,CAINC4,36,"...","Less: Contributions for government social insurance 5/","Thousands of dollars",3318,3467,3868,4240,5495,6089,6439,7227,7687,8866,10446,11278,12686,12772,13104,14116,15055,16290,17150,18666,19897,21492,22447,23842,25502,27744,28655,30047,30382,30128,31343,32334,32850,33368,33986,34407,35788,40182,43026,46496,46651,49399,46392,48003,53010,56279,59496,61847,60649,64374
 "46005","Beadle, SD",4,CAINC4,37,"..."," Employee and self-employed contributions for government social insurance","Thousands of dollars",1909,1992,2186,2382,3108,3387,3551,3827,3909,4527,5452,5926,6671,6822,6906,7414,8198,8937,9676,10497,11345,12144,12772,13502,14323,15479,15945,16623,16869,17093,17644,18079,17877,18221,18777,18962,19753,22695,24176,25633,25408,26406,23256,23474,29042,31539,34058,35354,34220,36583
 "46005","Beadle, SD",4,CAINC4,38,"..."," Employer contributions for government social insurance","Thousands of dollars",1409,1475,1682,1858,2387,2702,2888,3400,3778,4339,4994,5352,6015,5950,6198,6702,6857,7353,7474,8169,8552,9348,9675,10340,11179,12265,12710,13424,13513,13035,13699,14255,14973,15147,15209,15445,16035,17487,18850,20863,21243,22993,23136,24529,23968,24740,25438,26493,26429,27791
 "46005","Beadle, SD",4,CAINC4,42,"...","Plus: Adjustment for residence 6/","Thousands of dollars",-748,-784,-864,-920,-997,-1010,-1043,-1256,-1499,-1634,-1749,-1799,-1926,-1910,-1931,-2247,-2539,-2913,-3267,-3785,-4430,-5076,-4916,-4992,-4974,-5181,-5009,-4904,-4126,-2676,-2099,-558,-306,-225,558,2835,3487,4038,7530,9365,3562,4817,858,-3093,-5900,-910,-8499,-12534,-6864,-12267
 "46005","Beadle, SD",4,CAINC4,45,"...","Equals: Net earnings by place of residence","Thousands of dollars",54437,57953,62075,69189,84267,82337,86095,85221,94895,108599,120703,114994,126822,126117,116815,141052,144264,146187,160786,163939,172410,183550,185414,199253,215472,234656,217184,258188,252065,256000,275158,285345,274848,253834,288140,329736,326919,332984,388594,426370,399902,418145,546457,476266,498698,507910,550643,539253,513993,564263
