GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "33003","Carroll, NH",1,CAINC4,20,"...","Population (persons) 3/","Number of persons",18029,18563,18672,20429,21229,22202,23043,23737,25371,26733,27452,28018,28302,28354,28626,29266,29484,30295,31671,34018,35134,35592,36096,36780,37400,38064,38964,39908,40781,41724,42815,43907,44200,45074,45697,46496,46652,47421,47829,48013,47763,47827,47676,47693,47520,47429,47392,47493,48109,48779
 "33003","Carroll, NH",1,CAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",3945,4036,4560,4742,5226,5519,5865,6609,7074,7697,8534,9559,11035,11907,12758,14439,15863,17674,19474,20354,21351,20839,21340,21926,22101,23625,24159,25089,26736,28989,30285,32965,35721,36439,35938,37406,38299,39341,39887,41347,40913,42079,44583,46916,47689,50020,52328,54078,56486,58949
 "33003","Carroll, NH",1,CAINC4,35,"...","Earnings by place of work","Thousands of dollars",44853,44515,50403,57352,65465,69135,73819,87051,97986,113461,126802,138145,156456,159710,179268,214708,247786,300001,365961,405333,415966,403720,403205,428153,451485,483812,511331,551919,606119,672547,754298,832833,961903,1019900,1029504,1047491,1061986,1091413,1069375,1068092,1079627,1152227,1188944,1213251,1221472,1220747,1250204,1269700,1312886,1358969
 "33003","Carroll, NH",1,CAINC4,36,"...","Less: Contributions for government social insurance 5/","Thousands of dollars",2621,2612,3023,3711,4862,5454,5792,6705,7675,8840,10434,11462,14050,14915,16661,20278,24317,29794,36203,41076,42839,42997,43548,46107,48466,52998,57052,60391,65152,69195,74389,79240,88022,92486,97207,103919,105840,109788,113305,117133,118019,122946,116338,117873,132098,132255,136553,141619,148265,153275
 "33003","Carroll, NH",1,CAINC4,37,"..."," Employee and self-employed contributions for government social insurance","Thousands of dollars",1519,1522,1755,2091,2692,3055,3246,3647,4182,4707,5641,6308,7703,8343,9230,11089,13754,16699,20695,23510,24729,24855,25608,27095,28636,31329,33761,35380,37878,39967,43363,45919,51114,54259,56590,59469,61647,63567,66066,68897,68165,69946,60408,61136,77099,78321,83079,86683,91442,96058
 "33003","Carroll, NH",1,CAINC4,38,"..."," Employer contributions for government social insurance","Thousands of dollars",1102,1090,1268,1620,2170,2399,2546,3058,3493,4133,4793,5154,6347,6572,7431,9189,10563,13095,15508,17566,18110,18142,17940,19012,19830,21669,23291,25011,27274,29228,31026,33321,36908,38227,40617,44450,44193,46221,47239,48236,49854,53000,55930,56737,54999,53934,53474,54936,56823,57217
 "33003","Carroll, NH",1,CAINC4,42,"...","Plus: Adjustment for residence 6/","Thousands of dollars",3928,4326,4929,6017,7316,8763,9941,11945,14455,17682,21163,24984,25429,27475,29088,29801,29965,27952,26356,27393,26779,24662,28373,32575,37740,44073,50530,55989,65541,77712,88463,105771,103509,98497,98930,101889,107953,110513,114055,114506,112878,115747,120049,123520,125483,141085,152249,163051,176690,185613
 "33003","Carroll, NH",1,CAINC4,45,"...","Equals: Net earnings by place of residence","Thousands of dollars",46160,46229,52309,59658,67919,72444,77968,92291,104766,122303,137531,151667,167835,172270,191695,224231,253434,298159,356114,391650,399906,385385,388030,414621,440759,474887,504809,547517,606508,681064,768372,859364,977390,1025911,1031227,1045461,1064099,1092138,1070125,1065465,1074486,1145028,1192655,1218898,1214857,1229577,1265900,1291132,1341311,1391307
 "33003","Carroll, NH",1,CAINC4,46,"...","Plus: Dividends, interest, and rent 7/","Thousands of dollars",18188,20720,23343,26482,30167,34630,36979,43329,51827,58185,67268,80678,101770,117878,122369,143415,156546,174951,195577,229941,271993,267929,264588,263024,262495,277819,275887,295598,316397,351734,345120,390447,385608,380170,364927,420796,436493,468932,507336,542374,468835,431056,493562,576937,598278,667147,699531,732723,807889,883028
 "33003","Carroll, NH",1,CAINC4,47,"...","Plus: Personal current transfer receipts","Thousands of dollars",6770,7964,9488,10726,12847,15454,20202,21258,22870,25266,29473,35470,42703,47452,51136,54918,57727,62310,65073,70795,78257,88381,117685,128784,123329,146560,160654,158127,167405,176759,183178,197568,215856,236385,246121,272955,286147,304542,330299,377350,410796,436416,439325,441721,453047,475669,514505,544468,568287,601125
 "33003","Carroll, NH",1,CAINC4,50,"...","Wages and salaries","Thousands of dollars",29127,29066,32186,37651,44210,47105,49527,56816,63971,73141,82056,89526,103074,107050,116634,135367,156073,191052,230431,255526,266508,264108,258120,272961,284618,306090,327419,354109,384418,411658,440087,473691,515851,538845,560110,598755,603761,635178,655156,672751,657084,671487,695329,708120,723084,720064,745968,771319,789978,814702
 "33003","Carroll, NH",1,CAINC4,60,"...","Supplements to wages and salaries","Thousands of dollars",2887,3032,3557,4358,5232,5832,6883,8281,9937,12130,14020,15555,18624,19139,21854,25876,30212,37816,43909,49158,52412,53465,54523,61575,65998,69656,72949,75311,79316,85983,92511,99456,114012,121416,133249,142462,147305,153519,159863,166541,176922,183492,190156,181973,188596,189912,189806,184131,189690,196192
 "33003","Carroll, NH",1,CAINC4,61,"..."," Employer contributions for employee pension and insurance funds 8/","Thousands of dollars",1785,1942,2289,2738,3062,3433,4337,5223,6444,7997,9227,10401,12277,12567,14423,16687,19649,24721,28401,31592,34302,35323,36583,42563,46168,47987,49658,50300,52042,56755,61485,66135,77104,83189,92632,98012,103112,107298,112624,118305,127068,130492,134226,125236,133597,135978,136332,129195,132867,138975
