GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "08047","Gilpin, CO",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",562207,602897,552062,548257,585307,564534,544042,529298,534641,635406,586556,537548,526928,501865,505564,503282,552434,525142
 "08047","Gilpin, CO",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",104.587,112.157,102.700,101.992,108.885,105.020,101.208,98.465,99.459,118.205,109.117,100.000,98.024,93.362,94.050,93.626,102.769,97.692
 "08047","Gilpin, CO",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",427597,470454,441055,446994,497236,497852,500535,498533,509903,601588,564928,537548,538186,525046,547410,561978,625939,611473
 "08049","Grand, CO",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",633056,626639,608588,662409,673787,677094,682864,673264,633640,624448,621429,606255,620328,632620,653776,661941,685071,714703
 "08049","Grand, CO",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",104.421,103.362,100.385,109.263,111.139,111.685,112.637,111.053,104.517,103.001,102.503,100.000,102.321,104.349,107.839,109.185,113.000,117.888
 "08049","Grand, CO",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",476522,485661,482331,541452,569864,594555,627176,630934,603349,597876,606075,606255,635115,664141,706129,731850,772796,825925
 "08051","Gunnison, CO",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1008856,1026121,1116110,1093761,1196739,1170455,1226455,1256089,1262087,1161321,1125293,1108495,952371,940259,923743,943497,1012690,1028922
 "08051","Gunnison, CO",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",91.011,92.569,100.687,98.671,107.961,105.590,110.642,113.315,113.856,104.766,101.515,100.000,85.916,84.823,83.333,85.115,91.357,92.822
 "08051","Gunnison, CO",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",577836,608660,681245,714861,856896,909489,1003786,1102879,1139047,1090648,1108183,1108495,951390,952493,937528,969003,1074232,1120201
 "08053","Hinsdale, CO",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",35779,36751,36031,35986,36240,38832,39801,43676,43496,46278,47171,47290,46740,47608,48200,47982,52284,52699
 "08053","Hinsdale, CO",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",75.658,77.715,76.192,76.097,76.634,82.114,84.164,92.358,91.978,97.860,99.749,100.000,98.838,100.673,101.925,101.464,110.560,111.437
 "08053","Hinsdale, CO",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",26450,27932,28027,29449,30813,34558,37220,41514,42102,44909,46324,47290,47521,48897,50767,51476,57063,58282
 "08055","Huerfano, CO",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",244567,248084,248358,251654,247654,264459,254117,276145,296630,261032,229511,207675,215453,231300,233778,246665,271378,273895
 "08055","Huerfano, CO",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",117.764,119.458,119.590,121.177,119.251,127.343,122.363,132.970,142.834,125.692,110.515,100.000,103.745,111.376,112.569,118.774,130.674,131.887
 "08055","Huerfano, CO",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",156755,157178,175361,192297,213607,236145,236986,283292,252897,243129,229641,207675,220486,238469,221336,230830,266826,282562
 "08057","Jackson, CO",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",51719,55498,57012,59321,70062,83940,79716,68256,80970,78839,82592,67984,70519,78749,89185,93650,98742,118656
 "08057","Jackson, CO",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",76.075,81.634,83.861,87.257,103.056,123.470,117.257,100.399,119.101,115.967,121.487,100.000,103.729,115.834,131.186,137.753,145.242,174.536
 "08057","Jackson, CO",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",36511,39760,42983,47804,58182,70807,75527,68021,72286,74634,82900,67984,72587,81535,83806,86087,97175,125414
 "08059","Jefferson, CO*",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",23465301,23396977,23031028,22431977,22913061,22961802,23429198,24089342,23403583,24002698,24029939,24116713,24390030,25177789,26075796,27600781,28434307,29445620
 "08059","Jefferson, CO*",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",97.299,97.016,95.498,93.014,95.009,95.211,97.149,99.887,97.043,99.527,99.640,100.000,101.133,104.400,108.123,114.447,117.903,122.096
 "08059","Jefferson, CO*",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",18406399,18793607,18851159,18821290,19809420,20496572,21510604,22509118,22482266,23191906,23521083,24116713,24882040,26180172,27778038,29949442,31307294,33039256
 "08061","Kiowa, CO",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",104900,66572,95006,73785,79004,64489,110239,74057,89556,100186,94753,93751,98949,89237,84548,83008,90628,73798
 "08061","Kiowa, CO",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",111.892,71.009,101.338,78.703,84.270,68.787,117.586,78.993,95.524,106.864,101.068,100.000,105.544,95.185,90.183,88.540,96.668,78.717
 "08061","Kiowa, CO",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",71713,44242,68505,59367,63131,52775,100749,70740,75822,91763,95417,93751,101967,90432,79033,75117,85516,71215
 "08063","Kit Carson, CO",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",330723,286773,390841,357760,393591,363167,429486,438659,507412,521130,437716,392480,362369,343626,318197,325292,331713,391520
 "08063","Kit Carson, CO",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",84.265,73.067,99.582,91.154,100.283,92.531,109.429,111.766,129.283,132.779,111.526,100.000,92.328,87.553,81.073,82.881,84.517,99.756
 "08063","Kit Carson, CO",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",231097,199357,285046,285060,296874,274461,370712,384532,399266,443046,426438,392480,371726,354515,330444,341259,354595,425741
 "08065","Lake, CO",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",172409,174128,175412,171341,166863,180966,183292,190566,186364,186846,206078,278563,278772,294343,277307,266524,296883,309433
 "08065","Lake, CO",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",61.892,62.509,62.970,61.509,59.901,64.964,65.799,68.410,66.902,67.075,73.979,100.000,100.075,105.665,99.549,95.678,106.577,111.082
 "08065","Lake, CO",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",128132,133712,138252,140154,141777,160207,168607,179126,179654,181212,203271,278563,274737,291367,274265,267324,310184,330419
 "08067","La Plata, CO",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2691594,2954340,3307925,3482955,3787284,3764916,3516500,3581989,3786187,3501346,3253812,3162531,3437019,3650411,3499160,3674622,3650188,3515882
 "08067","La Plata, CO",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",85.109,93.417,104.597,110.132,119.755,119.048,111.193,113.263,119.720,110.713,102.886,100.000,108.679,115.427,110.644,116.192,115.420,111.173
