GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "06049","Modoc, CA",8,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",358211,419270,396036,373640,411145,434912,421948,468379,490328,459481,432037,407024,396488,406792,433203,445488,426486,441800
 "06049","Modoc, CA",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",88.008,103.009,97.301,91.798,101.012,106.852,103.667,115.074,120.467,112.888,106.145,100.000,97.412,99.943,106.432,109.450,104.782,108.544
 "06049","Modoc, CA",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",252731,300624,294922,298091,330622,359910,379755,428596,425910,417482,422943,407024,405467,415270,437727,444541,435215,455169
 "06051","Mono, CA",8,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",829454,918616,989652,960433,1070608,996290,918214,926094,908320,952087,964925,903930,911618,913688,907585,949362,1046210,1009386
 "06051","Mono, CA",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",91.761,101.625,109.483,106.251,118.439,110.218,101.580,102.452,100.486,105.328,106.748,100.000,100.851,101.080,100.404,105.026,115.740,111.666
 "06051","Mono, CA",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",618558,701477,774855,781902,905221,877413,843167,868339,867621,914178,945541,903930,933486,954915,970247,1032042,1161466,1144985
 "06053","Monterey, CA",8,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",20838574,22173648,22167796,20092312,20665055,22715449,21800127,21253990,22517123,21857216,20702380,21334753,21753987,22257344,24379259,24879466,25149109,25834713
 "06053","Monterey, CA",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",97.674,103.932,103.905,94.176,96.861,106.472,102.181,99.621,105.542,102.449,97.036,100.000,101.965,104.324,114.270,116.615,117.879,121.092
 "06053","Monterey, CA",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",15578455,16549896,17261233,16477801,17094227,19219352,19728821,19653345,20337770,20518665,20376827,21334753,22327074,23097929,24960491,25282522,26260826,27423193
 "06055","Napa, CA",8,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",7235711,7597311,7656445,7554793,7970287,8233691,8418260,8278835,7998259,7826910,7782574,8125419,8365757,8889520,9214016,9336207,9506546,9999759
